timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550388.406,-51.758,28.809,39.062,-8.301,21.973
1586550388.410,26.855,27.832,38.574,15.625,-17.090
1586550388.414,107.422,28.809,38.086,63.477,22.461
1586550388.418,32.715,27.832,39.551,41.016,45.898
1586550388.422,-51.758,24.414,41.016,3.418,-1.465
1586550388.426,-8.301,24.414,39.551,18.066,29.785
1586550388.430,96.680,25.879,37.598,61.035,94.238
1586550388.433,79.590,26.855,38.086,57.129,23.438
1586550388.437,-34.180,27.344,38.574,3.418,-51.270
1586550388.441,-31.738,27.832,37.109,1.465,42.480
1586550388.445,64.453,26.855,36.621,48.828,57.617
1586550388.449,98.145,29.785,37.109,62.500,34.180
1586550388.453,-2.930,34.668,34.668,10.742,18.555
1586550388.457,-23.926,32.715,34.180,-4.395,-22.461
1586550388.461,55.664,30.273,35.156,30.762,32.715
1586550388.465,128.906,31.738,34.668,61.523,53.711
1586550388.469,41.504,31.738,32.715,29.297,45.410
1586550388.473,-27.344,32.227,34.668,3.906,42.480
1586550388.476,33.691,34.668,36.621,27.344,57.129
1586550388.480,130.371,35.156,38.574,81.055,55.664
1586550388.484,65.918,32.227,41.016,55.664,27.344
1586550388.488,-42.480,31.250,37.598,-3.418,33.691
1586550388.492,-3.418,33.203,39.062,8.301,6.836
1586550388.496,102.539,32.715,41.016,55.176,-0.488
1586550388.500,87.891,33.203,39.551,54.688,37.598
1586550388.504,-36.133,34.180,39.551,-2.441,45.410
1586550388.508,-38.574,32.227,36.621,-11.230,7.812
1586550388.512,65.430,34.180,35.645,31.738,39.062
1586550388.515,118.164,37.598,35.645,56.152,68.848
1586550388.519,5.859,35.156,34.180,12.207,5.859
1586550388.523,-46.875,34.180,34.668,-15.137,5.859
1586550388.527,33.203,35.645,34.668,22.461,29.785
1586550388.531,109.863,32.227,33.691,65.430,63.477
1586550388.535,22.949,31.738,35.645,35.156,93.750
1586550388.539,-52.734,32.227,33.203,-4.395,29.297
1586550388.543,12.207,31.738,31.738,17.578,35.645
1586550388.547,122.559,32.715,34.180,67.383,84.961
1586550388.551,78.613,31.738,33.203,58.105,46.387
