timestamps,TP9,AF7,AF8,TP10,Right AUX
1586551017.922,66.895,24.414,32.227,37.109,11.719
1586551017.926,61.523,23.438,30.762,44.434,45.410
1586551017.929,-16.113,25.391,32.227,12.207,44.434
1586551017.933,-10.742,25.391,32.715,0.977,35.645
1586551017.937,55.664,25.879,32.227,29.297,35.156
1586551017.941,83.008,25.391,31.738,50.293,81.543
1586551017.945,6.348,25.879,28.809,21.484,102.539
1586551017.949,-21.484,27.344,30.273,4.883,12.695
1586551017.953,37.109,26.855,34.180,25.879,-71.777
1586551017.957,83.984,25.879,32.227,51.270,-64.941
1586551017.961,29.785,28.809,30.762,36.133,-47.852
1586551017.965,-20.508,31.250,31.738,11.230,0.977
1586551017.969,18.555,28.809,30.273,23.438,67.871
1586551017.972,81.543,28.809,29.785,53.223,55.176
1586551017.976,55.664,30.273,31.738,43.945,60.059
1586551017.980,-16.113,32.715,32.715,6.348,-5.371
1586551017.984,8.789,32.227,31.738,15.137,-28.809
1586551017.988,69.336,25.879,31.738,45.898,7.812
1586551017.992,64.941,25.879,29.785,52.246,42.480
1586551017.996,-10.254,26.855,31.250,20.020,-9.277
1586551018.000,-16.113,26.367,33.691,7.324,-24.414
1586551018.004,47.363,28.320,33.203,28.320,43.945
1586551018.008,92.773,29.297,34.668,45.410,62.500
1586551018.012,21.484,31.250,34.668,24.414,62.500
1586551018.015,-22.949,30.762,34.180,7.324,62.012
1586551018.019,22.949,32.715,33.691,21.973,86.426
1586551018.023,77.637,32.715,33.203,52.734,70.801
1586551018.027,30.762,30.762,34.668,39.551,50.781
1586551018.031,-20.508,31.738,33.203,14.648,11.230
1586551018.035,17.578,31.250,31.738,28.809,4.395
1586551018.039,76.660,29.785,30.762,47.852,62.500
1586551018.043,62.988,30.273,31.250,46.387,108.398
1586551018.047,-7.812,33.203,32.715,19.043,102.539
1586551018.051,13.184,36.133,32.227,7.324,63.477
1586551018.054,69.824,34.180,29.297,33.691,80.078
1586551018.058,74.707,33.203,29.297,48.828,23.438
1586551018.062,-3.418,32.227,31.250,20.020,28.320
1586551018.066,-11.719,29.297,31.738,4.395,65.430
1586551018.070,43.945,28.809,31.738,25.391,48.828
1586551018.074,79.590,31.250,34.180,55.664,33.691
1586551018.078,17.090,30.273,34.668,32.227,9.766
1586551018.082,-19.043,26.855,30.273,-2.441,40.039
1586551018.086,30.273,28.320,30.273,10.742,29.297
1586551018.090,74.707,27.832,32.227,44.434,45.898
1586551018.094,40.039,29.297,31.250,40.527,62.012
1586551018.097,-21.484,31.738,32.715,10.254,-12.207
1586551018.101,1.953,31.738,35.156,15.137,-14.648
1586551018.105,72.266,29.785,34.180,49.316,14.160
1586551018.109,65.918,27.832,36.621,52.246,12.207
1586551018.113,-10.254,30.762,37.598,13.672,5.859
1586551018.117,-0.977,32.227,34.180,9.766,28.320
1586551018.121,65.430,30.762,31.738,37.109,37.109
1586551018.125,75.684,28.809,30.762,54.199,32.227
1586551018.129,-15.137,27.344,32.715,30.762,54.199
1586551018.133,-23.438,27.344,31.250,10.742,33.691
1586551018.137,38.574,29.297,26.367,20.020,70.801
1586551018.140,75.684,31.738,28.809,43.457,121.582
1586551018.144,16.113,29.297,34.668,24.414,110.352
1586551018.148,-23.438,26.367,33.691,4.395,50.781
1586551018.152,25.879,26.855,30.273,26.367,48.340
1586551018.156,84.473,33.203,30.273,55.176,60.547
1586551018.160,60.547,37.598,28.809,46.387,58.594
1586551018.164,-7.324,35.156,32.227,7.324,69.336
1586551018.168,6.836,33.203,33.691,2.930,68.359
1586551018.172,61.035,33.203,31.250,35.645,34.668
1586551018.176,63.477,33.203,32.715,51.758,-38.086
1586551018.179,-7.812,33.203,33.203,21.484,-78.613
1586551018.183,-7.324,31.738,31.250,7.324,-64.453
1586551018.187,56.641,32.227,30.762,32.227,18.066
1586551018.191,90.820,34.180,31.250,53.711,48.340
1586551018.195,17.578,29.785,31.738,24.902,16.602
1586551018.199,-20.996,27.832,30.273,7.324,17.578
1586551018.203,30.762,30.273,29.785,23.438,2.930
1586551018.207,84.473,29.297,32.715,50.781,-15.625
1586551018.211,36.621,31.250,33.691,43.945,-22.949
1586551018.215,-16.602,34.668,32.715,13.672,16.113
1586551018.219,16.113,32.227,32.227,18.066,42.480
1586551018.222,81.543,31.250,35.156,52.246,11.719
1586551018.226,64.453,32.227,34.180,45.410,30.762
1586551018.230,-10.742,32.227,34.668,5.859,48.340
1586551018.234,6.348,33.203,36.133,8.789,50.293
1586551018.238,69.336,32.715,31.250,38.086,6.836
1586551018.242,74.707,32.227,29.297,53.223,-0.488
1586551018.246,-1.953,32.227,33.203,26.855,13.672
