timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550592.472,77.637,33.203,27.344,37.109,25.879
1586550592.476,87.891,33.203,28.809,47.363,38.574
1586550592.480,-8.789,32.715,30.273,9.766,104.004
1586550592.484,-16.602,31.738,32.227,-1.953,107.422
1586550592.488,61.035,33.203,28.320,32.715,62.500
1586550592.492,106.445,33.203,27.344,63.477,41.016
1586550592.496,18.555,30.273,31.250,35.156,81.543
1586550592.500,-23.438,29.785,31.250,6.836,42.969
1586550592.504,42.969,35.645,30.273,16.602,-25.391
1586550592.508,108.887,40.039,30.273,51.758,7.812
1586550592.512,46.387,37.109,28.809,41.504,50.781
1586550592.515,-33.203,32.715,30.762,0.000,52.734
1586550592.519,14.648,33.203,33.203,6.836,55.176
1586550592.523,96.680,31.250,31.250,55.176,42.480
1586550592.527,62.500,25.879,32.227,59.082,3.906
1586550592.531,-33.691,26.367,35.645,14.648,18.066
1586550592.535,-9.277,33.203,33.203,6.348,37.109
1586550592.539,71.777,32.227,30.762,40.039,16.113
1586550592.543,87.891,27.832,31.738,56.641,0.977
1586550592.547,-11.719,27.344,33.203,13.184,33.691
1586550592.551,-31.738,25.391,32.715,-1.953,9.277
1586550592.554,41.992,25.391,30.762,31.738,-2.930
1586550592.558,92.285,29.785,30.762,58.594,40.039
1586550592.562,2.441,31.738,31.250,22.949,21.484
1586550592.566,-42.480,29.785,28.809,-10.742,18.555
1586550592.570,30.762,28.809,28.320,10.742,-58.105
1586550592.574,105.469,29.785,31.250,51.270,-48.828
1586550592.578,46.387,31.250,34.668,41.016,17.090
1586550592.582,-41.016,31.250,32.715,2.441,12.695
1586550592.586,2.441,31.738,30.762,9.766,74.707
1586550592.590,92.773,32.227,28.320,51.758,48.828
1586550592.594,83.496,31.738,29.785,52.734,13.184
1586550592.597,-13.184,33.203,35.156,10.742,64.453
1586550592.601,-6.348,31.250,29.785,4.883,113.770
1586550592.605,69.824,30.762,26.367,40.527,83.496
1586550592.609,97.656,31.250,30.762,65.918,29.785
1586550592.613,-0.488,29.785,30.762,22.949,27.344
1586550592.617,-30.762,30.762,28.809,-2.441,64.453
1586550592.621,46.875,28.320,26.855,26.367,33.203
1586550592.625,108.398,28.809,25.879,52.734,35.156
1586550592.629,35.156,32.715,27.344,28.320,42.969
1586550592.633,-27.344,30.762,29.297,1.465,26.367
1586550592.637,18.555,29.785,28.809,13.184,18.555
1586550592.640,91.309,29.785,29.785,52.246,-29.297
1586550592.644,51.758,29.297,30.273,43.945,7.324
1586550592.648,-30.273,30.273,31.250,1.465,66.406
1586550592.652,4.395,32.227,31.250,3.418,11.719
1586550592.656,90.820,33.203,27.344,39.551,-11.719
1586550592.660,98.145,32.227,27.832,49.805,67.871
1586550592.664,-9.766,31.250,30.762,6.348,85.449
1586550592.668,-22.949,30.762,28.320,-4.395,-16.113
1586550592.672,58.105,30.762,28.809,34.668,-16.602
1586550592.676,93.750,26.855,29.785,55.176,82.031
1586550592.679,5.371,26.367,30.762,18.555,60.547
1586550592.683,-23.926,31.738,32.227,2.441,68.848
1586550592.687,42.969,33.691,27.344,19.531,49.805
