timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550750.226,-3.906,34.180,28.320,14.648,29.785
1586550750.230,-43.457,33.691,29.297,-0.977,27.344
1586550750.234,35.156,30.762,29.785,30.762,54.688
1586550750.238,118.652,28.320,25.879,68.848,81.055
1586550750.242,34.180,28.809,23.438,44.434,22.949
1586550750.246,-56.641,29.785,24.902,6.836,-0.977
1586550750.250,8.301,31.250,25.391,18.555,46.875
1586550750.254,121.094,38.086,24.414,59.082,94.727
1586550750.258,76.660,41.016,26.367,53.711,49.316
1586550750.262,-28.809,38.574,23.438,3.418,-10.254
1586550750.265,-14.648,38.086,20.996,0.000,8.301
1586550750.269,74.219,38.574,26.367,41.016,54.688
1586550750.273,89.844,39.062,29.297,48.340,60.547
1586550750.277,-21.973,41.504,28.320,2.441,36.621
1586550750.281,-29.785,39.062,25.879,-15.625,14.160
1586550750.285,65.430,36.621,22.949,21.484,-15.137
1586550750.289,109.375,34.668,23.438,49.805,27.344
1586550750.293,1.953,32.227,27.344,13.672,23.438
1586550750.297,-56.641,30.762,26.855,-11.230,-2.930
1586550750.301,18.066,25.879,23.926,13.184,21.973
1586550750.304,116.699,25.879,26.367,57.129,68.359
1586550750.308,51.758,28.320,27.344,34.668,90.332
1586550750.312,-41.016,24.902,28.809,-8.789,20.508
1586550750.316,2.441,28.809,29.297,6.836,-47.363
1586550750.320,104.980,34.668,28.320,52.246,-5.859
1586550750.324,63.477,32.227,31.250,52.246,23.438
1586550750.328,-50.781,28.809,28.320,8.301,-16.602
1586550750.332,-25.391,32.227,24.902,8.301,31.738
1586550750.336,75.195,34.668,27.344,52.734,68.848
1586550750.340,104.004,32.715,29.297,69.824,21.973
1586550750.344,-9.766,31.738,26.855,23.926,24.414
1586550750.347,-41.016,31.738,24.414,-0.977,76.660
1586550750.351,57.129,35.645,27.344,29.297,45.410
1586550750.355,119.141,40.039,26.367,60.547,46.875
1586550750.359,9.277,39.551,25.391,20.996,29.297
1586550750.363,-52.734,38.086,24.902,-13.184,-11.230
1586550750.367,16.113,34.668,24.902,6.836,4.395
1586550750.371,106.934,34.180,27.832,48.828,44.434
1586550750.375,47.363,39.062,27.832,34.668,62.012
1586550750.379,-44.434,40.039,27.832,-1.465,50.293
1586550750.383,-5.859,37.598,30.762,8.789,48.340
1586550750.387,94.727,35.156,27.832,52.734,47.852
1586550750.390,81.543,33.203,26.855,53.711,71.289
1586550750.394,-30.273,32.227,28.320,3.418,53.711
1586550750.398,-28.320,33.203,29.785,1.953,-2.930
1586550750.402,74.707,32.715,29.785,46.387,4.395
1586550750.406,113.281,34.668,27.344,63.477,35.645
