timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550596.48,12.207,32.227,31.738,27.344,6.348
1586550596.484,-35.156,33.203,29.785,-4.395,-17.578
1586550596.488,31.738,34.18,30.762,17.578,31.738
1586550596.492,110.352,35.156,33.691,62.5,83.984
1586550596.496,62.012,35.645,34.668,48.34,90.332
1586550596.5,-25.879,32.715,34.18,11.719,33.691
1586550596.504,0,34.18,34.18,20.508,-11.719
1586550596.508,78.125,34.668,34.668,56.152,-14.648
1586550596.512,76.66,34.18,31.25,59.57,39.062
1586550596.515,-19.043,34.18,29.785,7.324,26.367
1586550596.519,-16.602,29.297,30.762,-3.906,2.441
1586550596.523,66.406,28.32,31.738,41.504,-0.977
1586550596.527,105.957,32.227,31.25,69.824,-26.367
1586550596.531,6.836,31.25,30.273,23.438,21.484
1586550596.535,-28.809,29.785,31.25,-6.836,59.082
1586550596.539,43.945,31.738,32.715,22.949,31.738
1586550596.543,106.934,32.715,34.668,61.523,-4.395
1586550596.547,34.18,33.203,34.18,39.551,37.109
1586550596.551,-28.32,30.273,35.645,4.883,28.32
1586550596.554,30.762,28.809,35.645,17.578,4.395
1586550596.558,116.699,32.715,34.18,57.617,16.602
1586550596.562,84.473,32.227,38.086,52.734,14.648
1586550596.566,-9.766,33.203,38.086,4.883,6.348
1586550596.57,12.207,36.621,33.691,12.695,-19.531
1586550596.574,92.773,31.738,35.156,57.617,15.137
1586550596.578,84.473,30.762,33.203,66.406,49.805
1586550596.582,-19.043,32.715,33.691,21.973,17.578
1586550596.586,-21.484,30.762,34.668,1.465,-0.488
1586550596.59,57.617,30.273,31.25,33.691,1.953
1586550596.594,94.238,29.297,30.273,59.57,16.602
1586550596.597,0.977,30.273,30.762,17.09,17.09
1586550596.601,-31.738,31.738,31.738,-4.395,7.324
1586550596.605,36.133,28.32,32.227,22.461,30.273
1586550596.609,93.75,29.297,30.762,57.129,65.918
1586550596.613,24.414,29.785,31.738,36.133,62.012
1586550596.617,-41.504,25.391,32.715,-0.977,41.016
1586550596.621,9.766,26.855,32.715,10.742,33.691
1586550596.625,90.82,31.25,32.227,51.758,94.727
1586550596.629,69.824,32.715,30.273,50.293,79.102
1586550596.633,-16.113,32.715,28.809,2.441,2.441
1586550596.637,14.648,33.203,32.227,5.371,54.688
1586550596.64,95.703,34.18,34.18,48.828,88.867
1586550596.644,99.609,31.25,32.715,62.988,43.457
1586550596.648,-8.301,30.273,32.227,17.09,49.805
1586550596.652,-26.367,29.297,34.18,-1.953,53.223
1586550596.656,46.387,28.32,34.668,29.297,31.25
1586550596.66,89.355,32.715,32.715,57.617,-4.883
1586550596.664,6.348,34.668,34.18,30.273,10.254
1586550596.668,-37.598,32.715,35.156,-1.465,30.762
1586550596.672,30.273,33.691,33.691,12.695,42.969
1586550596.676,101.562,33.691,30.762,45.898,5.859
1586550596.679,36.133,29.785,29.297,30.273,5.371
1586550596.683,-43.945,29.297,29.785,-2.441,84.961
1586550596.687,0,30.273,31.25,2.441,77.637
1586550596.691,88.867,32.227,28.32,42.969,59.57
1586550596.695,83.008,31.25,28.809,52.734,-0.488
1586550596.699,-12.695,30.273,34.18,10.254,-38.086
1586550596.703,-5.371,30.762,31.738,-0.977,22.949
1586550596.707,73.73,33.203,30.273,33.691,57.617
1586550596.711,98.145,34.18,33.203,60.059,61.035
1586550596.715,1.953,33.691,29.785,22.949,23.926
1586550596.719,-20.996,30.762,28.32,0.977,55.664
1586550596.722,48.34,28.32,30.273,31.25,64.453
1586550596.726,103.027,32.227,29.297,65.918,-19.531
1586550596.73,23.438,32.227,30.762,40.039,-21.973
1586550596.734,-37.109,27.832,30.762,10.742,37.109
1586550596.738,17.578,26.855,31.738,28.809,34.18
1586550596.742,88.867,26.367,32.715,58.105,31.738
1586550596.746,35.156,25.391,32.227,41.016,98.145
1586550596.75,-42.48,26.367,30.762,2.441,62.5
1586550596.754,4.395,26.855,27.832,4.395,32.715
1586550596.758,80.566,23.926,26.367,41.016,52.734
1586550596.762,70.312,24.414,26.855,45.898,56.152
1586550596.765,-22.461,27.344,29.297,0.977,27.832
1586550596.769,-20.02,27.832,32.227,-6.836,-43.457
1586550596.773,60.547,30.762,30.762,33.691,-8.301
1586550596.777,98.633,34.18,26.367,60.059,24.902
1586550596.781,0.977,32.227,26.367,20.02,16.113
1586550596.785,-34.668,30.273,25.391,-6.348,23.438
1586550596.789,44.922,30.762,25.879,19.043,-23.926
1586550596.793,112.793,31.25,27.344,54.688,46.875
1586550596.797,38.574,33.691,29.785,38.086,59.57
1586550596.801,-29.785,30.762,29.785,4.883,21.973
1586550596.804,20.02,24.414,25.391,8.789,37.109
1586550596.808,103.516,26.855,30.273,47.852,9.766
1586550596.812,76.172,30.273,33.203,42.969,10.254
1586550596.816,-20.02,27.832,27.344,0,-16.113
1586550596.82,-2.93,25.391,23.438,4.883,0.488
