timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550200.258,117.676,34.668,35.645,65.43,26.367
1586550200.262,-17.578,34.668,38.086,14.648,-24.902
1586550200.265,-39.062,37.109,38.086,-4.395,36.133
1586550200.269,61.035,34.668,37.109,34.668,42.969
1586550200.273,123.535,34.668,36.133,59.57,21.973
1586550200.277,5.859,37.109,39.062,13.672,-14.16
1586550200.281,-57.129,34.668,38.574,-20.508,-16.602
1586550200.285,25.879,31.738,40.039,10.254,-26.855
1586550200.289,135.254,34.668,39.551,64.453,25.391
1586550200.293,51.758,38.574,39.062,35.156,59.57
1586550200.297,-66.406,32.715,42.969,-12.207,28.809
1586550200.301,-18.066,30.762,41.016,-1.953,34.18
1586550200.305,108.887,34.668,38.574,43.945,30.273
1586550200.308,82.031,35.645,39.551,41.016,16.113
1586550200.312,-51.27,32.715,40.527,-6.348,23.438
1586550200.316,-52.246,27.832,42.48,-3.418,41.016
1586550200.32,70.801,26.855,38.574,44.434,52.734
1586550200.324,106.934,27.832,38.086,59.57,39.062
1586550200.328,-24.414,27.344,43.457,7.812,-8.301
1586550200.332,-54.199,29.297,43.945,-12.695,19.531
1586550200.336,44.922,33.203,38.086,26.855,91.797
1586550200.34,123.047,33.691,35.645,66.406,65.918
1586550200.344,17.578,33.203,40.527,22.461,21.973
1586550200.347,-54.199,30.273,38.574,-23.438,51.27
1586550200.351,15.137,28.809,35.645,-2.93,28.32
1586550200.355,124.512,31.738,36.133,44.922,18.555
1586550200.359,57.129,33.691,38.086,27.832,30.762
1586550200.363,-62.012,33.203,39.062,-9.277,31.738
1586550200.367,-20.02,34.18,36.621,6.348,6.348
1586550200.371,104.004,34.18,38.086,58.594,34.18
1586550200.375,90.82,33.691,39.062,55.176,54.688
1586550200.379,-41.016,38.086,37.109,-6.348,23.438
1586550200.383,-45.41,41.016,36.133,-7.812,64.453
1586550200.387,72.266,38.086,34.18,39.062,68.359
1586550200.39,126.953,36.133,35.156,60.059,37.598
1586550200.394,-2.441,39.062,38.086,14.16,33.203
1586550200.398,-56.152,40.039,41.992,-4.395,12.207
1586550200.402,38.574,36.133,42.48,31.738,21.973
1586550200.406,124.023,34.668,41.992,72.754,38.574
1586550200.41,14.16,35.156,42.969,37.598,41.016
1586550200.414,-75.195,35.156,41.992,-4.883,63.965
1586550200.418,4.395,33.203,41.016,14.648,-21.484
1586550200.422,126.953,33.203,37.598,58.105,-12.207
1586550200.426,68.848,34.668,35.156,39.062,55.664
1586550200.43,-55.176,32.715,37.598,-6.348,18.555
1586550200.433,-26.855,32.227,39.062,8.301,-12.207
1586550200.437,107.422,33.691,36.133,61.523,46.387
1586550200.441,116.699,36.621,36.133,70.801,71.777
1586550200.445,-22.461,36.621,38.086,18.066,12.207
1586550200.449,-38.574,35.645,38.086,2.93,-35.156
1586550200.453,71.289,36.133,37.109,39.062,-23.438
1586550200.457,133.789,38.086,37.109,62.5,16.113
1586550200.461,15.625,39.551,39.062,24.414,32.227
1586550200.465,-39.062,38.574,41.016,-2.441,-1.465
1586550200.469,42.969,38.086,42.48,21.484,-7.324
1586550200.472,136.23,38.086,41.016,61.035,72.266
1586550200.476,47.852,41.016,42.48,27.344,47.363
1586550200.48,-47.852,41.992,41.504,-15.625,7.324
1586550200.484,8.301,39.551,38.086,6.348,30.762
1586550200.488,125,38.086,34.18,55.664,15.625
1586550200.492,81.543,38.086,33.203,43.945,3.906
1586550200.496,-55.664,35.156,35.645,-8.789,-0.977
1586550200.5,-34.668,33.691,36.133,-3.418,33.691
1586550200.504,89.844,32.227,34.668,51.758,71.777
1586550200.508,108.887,29.785,34.668,65.918,32.715
1586550200.512,-26.855,29.297,35.156,11.23,-5.371
1586550200.515,-46.387,32.227,33.691,-3.418,-10.254
1586550200.519,65.43,33.691,37.109,42.48,10.254
1586550200.523,130.371,29.297,39.062,69.336,55.664
1586550200.527,16.113,32.715,38.086,22.461,71.289
1586550200.531,-47.363,33.203,39.062,-9.277,36.133
1586550200.535,21.484,31.738,37.598,18.066,9.766
1586550200.539,125.488,33.203,34.668,62.012,4.883
1586550200.543,46.387,31.25,37.109,39.062,24.902
1586550200.547,-68.848,30.762,36.621,-8.301,29.785
1586550200.551,-24.414,32.227,35.645,-3.906,37.109
