TP9,AF7,AF8,TP10,Right AUX,Color
143.555,34.668,33.691,60.059,23.926,0
-62.5,33.203,34.668,-8.789,-42.48,0
82.52,31.738,31.25,26.367,39.551,0
-16.113,31.25,37.109,0,35.645,0
-70.312,30.762,37.598,-11.719,2.93,0
-72.266,33.691,31.738,-16.602,43.457,0
30.273,35.156,31.25,19.531,-7.812,0
129.395,29.785,28.809,47.363,111.816,0
-70.801,33.203,37.109,-24.414,39.551,0
12.695,31.738,34.18,3.906,9.277,0
113.281,29.297,35.156,45.898,35.645,0
36.621,37.109,39.062,10.742,53.711,0
48.828,31.738,35.156,21.484,-4.395,0
61.035,38.086,36.621,39.551,65.918,0
-39.062,33.691,40.527,-1.953,15.137,0
-59.57,35.156,36.133,-17.09,35.645,0
43.457,36.133,38.574,25.391,26.367,0
-0.977,35.645,37.598,19.531,56.641,0
-45.41,27.344,39.062,-8.789,-22.949,0
131.836,35.156,33.691,64.453,6.348,0
92.773,35.156,38.086,44.434,2.441,0
-21.973,33.203,39.062,5.371,62.988,0
57.129,35.645,36.133,19.531,22.461,0
29.297,36.621,36.621,16.113,10.742,0
-70.801,30.762,36.621,-15.137,10.742,0
125.977,31.25,34.18,56.152,33.203,0
-24.902,32.227,38.086,6.348,12.695,0
36.621,35.156,34.668,44.434,36.621,0
-23.438,36.621,38.574,2.93,0.977,0
166.504,33.203,31.25,65.43,22.461,0
27.344,33.691,34.18,23.926,27.832,0
-9.766,36.621,32.715,4.395,-39.062,0
36.621,37.109,31.25,31.25,29.785,0
119.629,34.18,34.668,64.453,15.137,0
-55.664,34.18,35.156,-18.555,35.645,0
35.645,29.297,37.109,21.484,45.898,0
-40.039,33.203,33.691,-14.16,-2.93,0
-53.711,32.227,33.691,-20.508,23.926,0
-71.777,36.621,36.621,-28.809,-9.766,0
-55.176,34.668,34.668,-8.301,14.648,0
116.699,37.109,33.691,54.688,-8.789,0
70.312,31.738,37.109,41.504,-19.531,0
152.344,31.738,31.738,67.871,70.312,0
-63.477,28.809,35.645,-5.859,-8.301,0
-60.547,30.762,36.133,-2.93,1.953,0
-43.945,34.668,33.203,6.348,-0.977,0
85.449,33.691,36.621,55.664,30.762,0
-65.43,34.668,34.668,-26.367,-11.23,0
14.16,35.156,37.598,15.137,92.285,0
-47.852,34.18,38.574,-6.348,30.273,0
-18.555,36.621,39.062,15.137,87.891,0
116.211,35.645,35.645,62.5,12.207,0
134.766,33.691,31.25,60.547,32.227,0
-14.648,34.18,34.18,14.648,44.922,0
-78.613,33.203,34.18,-22.461,41.016,0
40.039,30.762,34.668,38.574,45.898,0
-83.496,35.156,31.738,-9.277,0,0
-40.039,37.109,34.18,2.441,-19.043,0
20.996,35.645,35.645,22.461,50.781,0
-9.277,34.668,33.203,0.488,-10.742,0
107.422,31.25,32.715,34.18,7.812,0
-68.848,37.109,40.039,-3.418,16.602,0
59.57,33.691,37.598,56.641,69.336,0
31.738,31.738,32.227,19.043,6.348,0
3.906,33.691,34.668,10.742,12.207,0
115.234,40.527,30.762,47.852,7.324,0
-73.73,33.691,34.18,-15.137,12.207,0
136.719,34.668,33.691,57.129,54.688,0
145.02,39.062,30.273,61.523,-18.555,0
-18.066,36.621,34.668,-1.465,26.367,0
128.906,37.598,33.203,51.758,51.758,0
-65.918,33.691,31.25,-15.625,14.16,0
-38.086,29.297,25.391,-3.418,57.129,0
-32.227,30.273,35.645,7.324,-36.621,0
82.52,30.762,37.598,46.387,-27.832,0
84.473,30.273,34.668,48.34,54.688,0
123.535,30.762,38.574,69.824,-17.09,0
68.359,35.156,36.621,50.293,-42.969,0
107.91,34.18,36.133,71.777,58.594,0
-58.594,38.574,32.715,-17.578,97.656,0
2.93,32.227,33.691,19.531,23.926,0
-55.664,34.668,37.598,-10.742,-20.508,0
113.77,37.598,36.133,36.621,11.719,0
147.949,33.691,32.715,53.711,47.852,0
114.746,28.32,33.691,48.828,63.477,0
76.172,32.715,34.18,45.41,-20.996,0
-58.594,33.691,33.691,-7.324,-59.57,0
57.617,32.227,34.668,44.922,-16.113,0
21.484,33.691,31.738,21.484,47.852,0
146.973,32.715,33.203,72.266,30.273,0
60.059,34.668,34.668,49.316,23.926,0
5.371,31.738,30.762,2.93,-14.16,0
-74.219,32.715,35.156,-19.043,60.059,0
100.098,32.227,32.227,40.039,45.898,0
8.789,35.645,37.109,18.555,4.883,0
-62.012,35.645,36.133,-22.949,-25.391,0
126.953,37.109,36.621,67.383,-15.625,0
-31.25,39.551,38.086,7.324,27.832,0
-66.406,37.598,38.086,-16.113,46.387,0
112.305,29.785,36.621,57.617,91.309,0
144.531,33.203,36.133,77.148,76.66,0
101.074,30.762,33.691,35.645,57.617,0
56.641,32.715,38.086,38.574,40.527,0
-37.109,33.203,37.109,3.906,18.555,0
104.98,32.715,39.551,59.082,15.137,0
142.578,37.109,38.574,69.336,69.824,0
-88.867,32.227,32.715,-17.09,-25.391,0
113.281,38.574,35.645,48.34,44.922,0
-53.711,34.668,35.156,-13.672,106.934,0
151.367,32.227,33.203,84.473,37.109,0
0,31.738,37.109,32.715,44.922,0
-41.992,35.645,39.551,-9.277,47.852,0
108.887,34.668,38.086,41.504,118.164,0
-21.973,35.645,36.133,6.836,27.832,0
61.035,35.156,32.715,33.203,56.641,0
124.023,34.18,36.621,58.105,29.297,0
119.141,36.133,36.133,57.129,-29.297,0
147.461,35.645,30.273,54.199,27.832,0
-1.953,33.203,36.621,9.277,-37.109,0
161.621,37.598,29.297,68.359,34.18,0
-37.109,38.086,34.668,-18.555,38.086,0
-79.102,32.227,33.203,-25.391,16.113,0
-14.16,32.715,31.738,7.812,12.207,0
121.582,30.762,34.668,62.988,13.672,0
-27.832,37.598,34.668,-7.812,-0.977,0
118.164,36.621,36.621,61.035,78.613,0
-21.973,33.691,36.133,16.113,54.688,0
-75.195,32.715,36.133,-15.137,28.32,0
-41.016,37.109,34.668,-0.488,20.508,0
-67.871,33.691,35.156,-15.625,14.16,0
17.09,31.25,36.621,17.09,18.555,0
-15.137,33.691,32.715,-3.906,-27.832,0
99.609,33.691,34.668,61.523,39.062,0
-60.547,32.227,32.715,-10.742,-16.113,0
82.52,30.762,35.645,44.922,1.465,0
12.695,31.25,34.668,28.32,6.836,0
-26.855,35.645,35.156,7.812,50.293,0
9.277,35.156,28.809,0.977,13.184,0
-16.602,36.133,35.156,-15.137,-1.465,0
3.418,37.598,36.621,13.184,54.688,0
-43.457,35.645,32.715,-9.277,30.273,0
113.77,31.25,26.367,50.293,6.348,0
133.301,35.156,26.367,58.105,4.883,0
-71.289,30.273,34.668,-12.207,18.555,0
-80.566,28.32,34.18,-4.883,-26.855,0
149.902,31.25,36.621,55.176,104.004,0
74.219,33.691,31.738,52.246,20.02,0
-4.883,31.738,37.109,23.926,42.48,0
-67.383,29.785,34.668,-7.324,-1.465,0
131.836,30.762,35.645,78.613,46.387,0
-67.383,35.645,39.062,5.859,-37.598,0
-5.371,35.156,37.109,18.066,17.578,0
125.488,30.273,41.992,68.359,49.805,0
-68.848,30.762,39.551,-11.719,-59.082,0
-55.176,29.785,36.133,0.488,102.539,0
-54.688,32.227,30.762,-9.766,38.574,0
56.152,31.738,29.785,24.414,8.789,0
-81.543,33.691,34.668,-20.508,55.664,0
24.414,30.762,33.203,32.227,-4.395,0
91.797,33.203,29.785,35.156,68.359,0
135.742,32.715,30.273,64.941,-3.906,0
1.953,34.18,32.715,7.812,48.828,0
-21.973,33.203,35.156,11.719,19.531,0
-62.988,39.551,30.762,-9.766,32.715,0
108.887,36.133,29.785,48.828,47.363,0
115.234,37.109,32.715,64.453,24.414,0
123.047,28.809,32.227,55.176,95.703,0
86.914,28.809,34.668,40.039,44.922,0
119.141,33.691,36.133,54.199,26.367,0
-74.219,33.691,40.039,0.977,32.715,0
122.559,33.691,37.109,57.617,11.23,0
99.609,32.715,36.133,59.082,18.555,0
-52.246,33.203,33.691,-4.883,28.809,0
-82.031,26.855,34.18,-8.301,10.742,0
-33.203,35.156,37.109,-11.23,54.688,0
-92.285,30.762,35.645,-31.25,-19.043,0
80.566,37.598,32.715,35.156,49.805,0
-12.207,32.227,37.598,-2.441,17.578,0
-44.434,31.25,41.016,-23.438,6.348,0
-83.008,29.785,40.039,-22.461,-34.18,0
-67.383,34.18,34.668,-9.766,-7.812,0
-23.438,32.715,34.18,-5.371,-9.277,0
-9.277,34.668,36.621,4.883,69.336,0
73.73,38.574,31.738,37.598,10.254,0
-63.965,39.551,37.109,-3.906,26.855,0
55.664,40.039,34.18,44.434,68.848,0
-34.18,35.156,35.156,-3.906,22.949,0
-72.754,32.227,39.062,-12.207,3.418,0
85.449,38.574,33.691,41.992,-1.465,0
-38.086,33.691,36.621,8.301,50.293,0
-30.762,35.645,35.645,5.371,-15.625,0
-50.781,35.645,36.133,1.953,31.25,0
-6.836,35.645,32.227,16.113,34.18,0
42.48,29.297,35.156,33.691,65.918,0
136.719,28.809,30.273,77.637,38.574,0
-0.977,35.156,31.25,7.812,22.461,0
61.523,29.785,31.738,31.738,6.348,0
32.715,30.762,36.133,21.484,-43.457,0
63.477,38.086,35.645,23.438,68.848,0
-78.125,37.598,35.156,-24.414,68.359,0
115.234,35.645,33.691,51.27,23.438,0
-40.039,39.062,31.738,-8.789,11.719,0
-54.688,30.762,33.203,-12.695,3.906,0
58.105,32.227,32.715,23.438,14.16,0
-18.555,33.691,35.156,-2.441,66.406,0
10.742,31.25,34.18,10.742,41.504,0
85.938,34.18,36.133,27.832,-4.883,0
91.797,26.855,30.273,47.363,13.184,0
-59.57,35.156,33.691,-14.16,4.395,0
63.477,33.691,30.273,25.391,27.344,0
139.16,34.18,34.668,60.059,41.992,0
-0.977,37.598,36.621,3.906,31.738,0
134.766,34.18,38.574,55.176,7.324,0
148.438,38.086,33.691,69.336,40.527,0
90.332,37.109,33.691,40.039,12.695,0
-48.34,38.086,32.715,-13.672,53.223,0
121.094,30.762,30.273,53.223,10.254,0
-43.945,31.738,35.156,-4.395,42.48,0
76.66,32.227,34.18,37.598,92.773,0
-66.895,29.785,35.645,-16.113,20.02,0
55.176,31.25,30.762,25.391,8.301,0
101.562,32.227,33.203,60.547,71.777,0
-27.344,35.645,32.715,-3.418,27.832,0
81.055,35.156,35.156,39.551,29.297,0
31.738,32.227,37.109,29.785,-1.953,0
-26.855,27.832,38.574,7.812,34.668,0
71.777,32.227,35.645,33.691,23.438,0
162.598,30.762,32.715,69.336,48.34,0
105.957,34.668,32.227,51.758,27.832,0
-65.918,27.344,36.621,-9.277,13.184,0
-78.125,33.203,32.227,-11.719,-28.809,0
109.375,34.18,35.645,57.617,49.805,0
-57.617,31.25,34.18,-9.766,35.156,0
-65.43,29.785,34.668,-3.418,-41.504,0
112.793,31.738,31.25,56.641,25.879,0
153.809,26.367,36.621,66.895,-3.418,0
9.277,30.762,35.156,18.066,17.578,0
128.418,32.227,31.25,72.266,46.875,0
-61.523,27.832,36.621,1.953,43.457,0
-48.828,26.855,35.645,6.348,-12.695,0
-19.531,31.738,35.645,19.531,62.012,0
-51.27,36.621,36.621,-2.441,-3.906,0
132.324,30.762,26.367,55.176,36.621,0
137.207,31.25,31.25,59.57,15.137,0
100.586,29.785,33.203,53.711,26.855,0
-67.383,38.086,32.227,-22.461,23.926,0
54.688,33.203,25.879,25.879,50.781,0
103.516,28.32,24.414,43.457,59.57,0
78.613,36.621,34.668,39.551,9.277,0
42.969,32.715,28.32,12.695,29.785,0
43.945,34.668,34.18,38.086,-27.344,0
139.16,33.691,32.715,56.152,18.555,0
63.965,30.762,36.621,47.852,64.941,0
-74.707,29.297,40.039,-2.93,23.438,0
105.957,27.832,36.621,55.176,9.277,0
159.668,29.785,37.598,73.73,78.125,0
49.316,32.227,36.621,37.109,2.441,0
141.602,32.715,36.133,76.172,-42.48,0
-15.137,35.156,35.156,-3.906,36.621,0
121.094,38.574,32.715,45.41,46.875,0
-70.801,35.156,33.203,-34.18,14.16,0
-81.055,30.762,32.715,-34.668,16.602,0
-64.941,32.715,38.086,-19.043,22.461,0
-50.293,36.133,34.668,-16.602,72.266,0
-69.824,30.762,31.738,-20.996,20.996,0
-52.246,28.32,33.203,-28.809,-6.348,0
-61.523,24.414,41.016,-23.438,-11.719,0
-77.637,28.32,41.016,-18.555,-26.367,0
-45.898,31.738,35.645,-7.324,-24.902,0
-60.059,32.715,38.086,-19.531,16.113,0
148.926,33.691,36.621,57.617,9.766,0
-71.777,32.715,39.062,-11.719,2.93,0
-31.738,35.156,32.715,-13.672,15.137,0
106.934,36.621,32.227,41.016,79.102,0
-64.453,28.809,41.504,-15.625,47.852,0
143.555,32.715,38.086,65.918,27.832,0
26.855,30.762,40.527,10.254,32.227,0
140.137,31.738,36.133,49.805,42.969,0
-54.199,34.18,39.551,-18.066,42.969,0
-50.781,31.25,37.109,-1.465,-24.902,0
144.043,33.203,39.062,74.219,45.898,0
67.871,38.086,38.574,34.668,26.855,0
150.879,41.016,36.133,72.754,58.105,0
32.227,34.18,36.621,17.578,54.199,0
6.836,35.156,38.574,10.742,-11.23,0
107.91,33.203,35.645,52.246,54.688,0
159.18,37.109,30.762,70.312,22.461,0
-84.961,32.715,39.062,-20.996,-4.883,0
130.371,37.598,37.109,54.688,81.055,0
39.551,34.668,34.18,31.25,42.969,0
-74.219,66.895,62.5,-91.309,38.574,0
-95.703,62.5,46.875,-109.863,8.301,0
-140.625,77.637,46.387,-145.02,4.883,0
-61.523,55.664,51.758,-69.336,77.148,0
83.008,41.016,40.527,31.738,66.406,0
109.375,40.039,23.438,58.105,22.949,0
114.258,32.227,21.973,87.891,-42.969,0
212.402,8.301,13.672,139.16,-30.273,0
33.203,6.836,20.996,69.336,-23.438,0
19.043,0.488,20.508,62.988,52.734,0
98.633,23.926,32.715,75.684,-4.395,0
-19.043,20.996,32.227,18.555,-27.344,0
127.441,26.855,33.203,85.938,28.809,0
134.277,27.344,33.203,69.336,26.855,0
173.34,24.414,36.133,86.914,31.25,0
-51.27,27.344,40.039,1.953,-14.648,0
-65.43,32.227,37.598,-13.672,9.766,0
145.508,31.738,38.574,65.43,45.41,0
4.395,29.785,37.109,18.555,76.172,0
-47.363,35.645,37.109,2.441,61.035,0
33.203,29.785,34.18,32.715,77.148,0
-61.523,32.227,34.18,-12.695,1.465,0
-40.527,32.227,37.598,-0.488,14.648,0
-68.359,32.227,30.273,-25.391,14.648,0
-58.594,34.668,35.156,-10.742,7.812,0
154.297,36.133,35.645,61.035,54.199,0
6.836,32.715,42.48,10.254,3.906,0
65.918,43.945,39.062,7.812,1.465,0
-96.68,44.922,43.945,-51.758,-0.977,0
-110.84,44.434,42.969,-43.945,4.395,0
-37.109,37.109,34.18,-28.32,32.715,0
-52.734,36.621,36.621,-11.719,23.438,0
7.812,29.785,34.18,3.906,72.266,0
138.672,28.32,35.156,65.43,71.777,0
148.438,27.344,34.668,66.895,17.09,0
6.348,28.809,35.645,22.461,-8.301,0
55.664,31.738,34.668,19.043,-41.992,0
11.23,30.762,36.621,11.719,10.254,0
144.531,35.156,35.156,66.406,-6.836,0
79.102,34.18,36.621,28.809,-2.441,0
152.344,30.762,36.621,75.195,120.605,0
104.004,34.668,35.645,47.363,6.348,0
-64.941,32.715,38.574,-7.324,-12.207,0
42.48,30.273,34.668,38.574,48.828,0
-82.031,24.902,36.621,-6.836,45.41,0
-36.133,28.32,37.109,2.441,3.906,0
2.93,27.832,36.133,28.809,-44.434,0
-76.172,29.297,37.598,-10.254,22.949,0
45.898,34.18,33.691,42.969,21.484,0
-40.039,38.086,41.504,1.465,-12.207,0
132.324,35.645,36.133,77.148,0.977,0
70.801,32.715,37.598,38.086,16.113,0
-129.883,50.781,63.477,-68.848,5.371,0
-44.922,69.336,61.035,-77.637,20.508,0
-72.266,63.477,59.082,-133.301,83.008,0
-70.312,72.754,72.266,-156.738,64.453,0
74.219,53.711,55.176,-15.137,22.949,0
-56.641,34.18,34.668,-16.113,12.207,0
41.016,31.25,26.855,22.949,9.766,0
-23.438,25.879,10.742,34.18,-25.879,0
184.082,29.297,14.16,112.793,44.922,0
35.645,23.926,5.371,68.359,18.555,0
46.387,15.137,-1.465,71.289,2.441,0
188.965,7.812,8.789,142.578,45.898,0
227.539,9.766,14.16,150.391,5.859,0
22.949,19.043,15.137,70.801,35.156,0
123.535,15.625,15.137,101.074,43.457,0
66.406,18.066,19.043,74.707,-17.578,0
36.621,22.461,32.715,63.965,10.742,0
187.988,23.926,31.738,104.98,54.688,0
-51.27,31.738,31.738,-5.371,-7.324,0
9.766,33.203,34.18,22.461,-2.441,0
65.918,35.645,31.738,31.25,14.16,0
134.277,36.621,36.133,72.266,50.293,0
-62.5,35.156,37.109,-4.883,27.344,0
20.02,33.203,34.668,20.996,102.051,0
-42.48,33.203,36.621,1.465,-31.738,0
-17.09,34.668,38.574,27.344,-2.441,0
40.527,32.715,32.715,36.133,38.574,0
-36.621,29.785,41.992,4.883,-2.441,0
90.82,31.738,31.25,59.57,79.59,0
117.676,36.621,33.691,51.758,15.137,0
-52.246,39.062,36.133,-8.789,20.996,0
-34.668,32.715,37.598,0.488,62.988,0
47.852,35.645,37.109,43.457,49.316,0
-68.848,35.156,37.109,-5.371,46.875,0
139.16,38.086,34.18,67.871,15.625,0
-63.477,36.133,32.715,6.348,16.113,0
5.859,37.598,34.668,18.555,23.438,0
63.477,32.715,33.203,33.203,64.941,0
-68.359,30.273,40.527,-13.672,-12.207,0
-63.477,34.18,36.133,-6.348,-8.789,0
-14.648,36.133,37.598,11.23,41.992,0
-54.199,35.156,35.156,-9.277,-7.812,0
-59.57,41.992,32.715,-14.16,19.531,0
97.656,31.738,34.18,33.691,3.418,0
145.508,35.156,35.156,51.758,27.832,0
-26.855,34.18,37.598,-9.277,15.625,0
106.934,35.645,38.574,67.383,79.59,0
-44.922,37.109,37.598,-8.301,15.137,0
-5.371,30.762,33.203,4.883,-7.812,0
129.395,32.227,34.18,62.012,-20.508,0
-34.668,37.109,36.133,-1.953,4.883,0
81.055,39.551,32.715,50.781,38.086,0
-66.895,28.809,39.551,0,9.277,0
-38.086,27.344,37.109,-0.977,-28.809,0
59.082,33.691,36.133,27.344,24.414,0
1.953,33.203,36.133,27.344,22.949,0
-67.383,33.691,36.621,-10.742,42.969,0
-82.031,30.762,37.598,-13.184,11.23,0
-29.297,28.32,36.133,4.395,20.508,0
78.125,27.832,35.156,53.223,35.156,0
-5.859,36.621,37.109,29.785,58.594,0
-33.203,32.227,36.621,8.789,52.734,0
140.137,35.645,34.668,67.871,-30.762,0
-67.871,39.551,35.645,-18.066,-19.043,0
41.992,37.598,34.668,24.902,57.617,0
-7.324,27.344,32.227,-16.602,28.809,0
-3.906,33.691,31.738,6.348,-22.949,0
-69.336,28.809,33.691,1.953,33.691,0
130.371,29.785,34.668,55.176,-20.996,0
-70.801,31.738,37.109,-20.508,32.715,0
-27.832,35.645,36.621,5.371,13.184,0
112.305,36.621,35.645,58.594,61.035,0
82.031,37.109,35.156,34.18,17.578,0
137.207,32.227,35.645,62.988,-33.691,0
-35.645,36.133,36.133,2.441,26.367,0
-50.293,27.832,31.25,-5.859,41.504,0
144.043,32.227,32.715,77.148,58.594,0
76.172,39.062,35.645,64.941,43.945,0
-25.391,36.133,36.621,18.555,32.715,0
5.371,34.18,32.227,18.555,15.137,0
61.035,34.668,31.738,43.457,14.16,0
102.051,36.133,33.203,59.57,44.434,0
-7.324,39.062,34.668,20.02,73.242,0
29.785,33.203,34.668,31.25,-4.395,0
72.266,28.32,32.715,46.387,2.93,0
28.32,33.691,31.738,22.949,52.246,0
-78.125,31.25,37.598,-20.996,74.219,0
-14.16,26.367,32.715,9.766,-22.461,0
-60.059,25.391,34.18,-12.207,-11.719,0
0.977,36.133,30.273,8.301,20.02,0
-70.801,31.25,32.227,-10.254,53.223,0
-20.02,29.785,31.738,2.441,114.258,0
-48.828,31.25,34.668,-19.531,-9.766,0
80.566,31.25,34.18,24.414,-23.926,0
-20.02,32.715,35.156,-4.883,21.484,0
6.348,29.297,32.715,5.859,30.273,0
-31.25,31.738,34.668,-5.859,9.766,0
-40.039,35.156,33.203,-17.578,-29.785,0
40.039,34.668,32.227,27.344,-27.344,0
140.137,36.133,33.691,59.082,-19.043,0
111.816,33.691,32.715,48.34,108.398,0
146.484,30.762,34.668,56.641,44.434,0
73.242,31.25,29.785,32.715,27.344,0
116.211,32.227,35.645,53.223,29.297,0
26.855,30.762,37.109,20.02,23.438,0
79.59,31.25,30.273,35.156,109.375,0
14.648,35.645,31.738,9.277,4.395,0
-43.457,32.715,36.621,-17.09,-72.754,0
49.316,33.691,32.715,12.695,34.668,0
7.812,32.715,36.133,7.812,24.414,0
-22.949,35.645,34.668,-4.395,57.129,0
112.793,31.25,34.18,57.617,10.254,0
-60.059,34.18,37.109,-7.324,18.066,0
-40.527,28.32,31.738,-0.977,42.48,0
-56.641,29.297,28.809,-6.836,-35.645,0
133.301,23.438,36.133,69.824,5.859,0
-56.152,34.18,37.109,11.719,-18.555,0
53.711,36.621,38.574,50.781,19.531,0
-34.668,31.738,36.621,8.789,-15.625,0
68.848,36.133,35.645,41.504,-6.836,0
130.371,32.715,40.527,68.359,42.969,0
-65.918,30.762,37.598,-3.906,46.387,0
-24.902,28.32,35.645,1.953,-20.02,0
-46.875,31.25,36.621,-9.277,23.926,0
-7.324,30.273,34.668,8.789,-35.156,0
-34.668,28.32,40.527,1.953,-36.133,0
108.398,36.133,37.109,62.988,26.367,0
-74.219,37.109,31.738,-20.508,5.859,0
83.496,36.621,33.691,45.41,56.641,0
131.348,34.18,39.551,64.453,-11.719,0
130.371,30.762,36.621,59.082,104.492,0
-54.688,21.973,36.133,-18.066,19.531,0
-69.824,0.488,39.062,-28.809,21.484,0
108.887,4.395,38.574,46.875,52.734,0
-38.086,4.395,38.574,-7.812,-20.996,0
50.781,10.254,33.203,16.113,-2.441,0
12.207,10.742,37.109,14.648,-10.254,0
131.348,8.301,33.691,59.57,-27.832,0
-66.895,5.859,35.645,0,49.316,0
120.117,9.277,33.203,75.195,29.297,0
33.203,11.23,34.668,37.109,34.668,0
-72.266,21.484,32.227,-1.953,-10.254,0
-53.711,20.996,36.133,3.418,3.906,0
63.965,22.461,34.18,41.016,-6.348,0
11.719,23.438,30.273,21.484,32.715,0
-49.316,26.367,34.668,-0.488,-16.602,0
131.348,27.344,32.227,71.777,-0.977,0
39.551,26.855,35.645,30.273,9.766,0
56.641,24.902,34.18,38.574,8.301,0
-56.641,22.461,41.016,4.883,-11.719,0
-31.25,25.391,37.109,5.371,6.348,0
-41.016,29.297,34.668,4.395,22.949,0
87.402,30.273,32.715,46.875,10.742,0
-63.477,25.391,37.109,2.441,20.996,0
141.602,21.484,38.086,76.172,72.754,0
-64.941,22.949,38.086,-7.324,0.977,0
132.812,21.484,37.109,62.5,49.316,0
119.629,23.438,32.715,64.453,32.715,0
-73.242,26.855,36.133,-15.625,-42.969,0
94.238,26.855,29.785,50.293,83.496,0
99.609,22.461,32.227,49.805,-18.066,0
-51.27,21.484,36.621,-13.184,-18.066,0
104.004,25.879,32.227,46.875,-21.484,0
-20.996,33.691,33.691,15.625,41.504,0
8.789,41.992,34.18,21.484,-29.785,0
148.438,36.621,34.668,61.035,26.367,0
44.922,27.832,29.785,26.367,21.484,0
-62.5,30.762,34.18,-3.906,14.16,0
10.742,32.227,33.203,7.324,8.301,0
113.77,36.133,29.785,44.922,21.484,0
146.484,39.062,33.203,70.312,-4.395,0
32.715,37.109,34.668,19.043,-47.852,0
147.461,38.574,34.18,68.359,3.906,0
99.121,38.574,36.133,53.711,42.48,0
-52.734,30.762,37.109,2.441,26.855,0
128.906,27.344,39.551,77.637,0,0
132.324,28.809,33.691,59.082,-14.648,0
62.5,27.344,36.133,41.992,48.34,0
111.816,31.738,31.25,42.969,26.855,0
29.785,36.133,36.133,19.531,-2.93,0
-37.109,39.062,36.133,-9.766,47.852,0
144.531,36.621,33.691,72.266,51.758,0
-54.199,42.48,33.691,-8.789,21.973,0
96.191,25.879,34.668,51.27,12.207,0
-7.812,27.832,34.668,22.949,1.465,0
17.578,40.039,32.715,25.879,-5.859,0
4.883,40.527,31.738,20.508,5.371,0
-38.086,35.645,32.227,-2.441,50.293,0
-39.551,29.785,36.621,13.672,-11.23,0
72.754,33.203,33.203,46.387,3.418,0
19.043,37.598,34.18,29.297,-26.367,0
-53.223,35.645,38.086,-19.531,-4.395,0
-49.805,37.598,33.203,-36.133,-2.441,0
104.98,36.621,32.715,36.621,3.906,0
124.023,36.621,31.738,52.246,19.043,0
50.781,35.156,34.668,22.461,-17.09,0
-73.73,35.645,36.133,-29.297,-21.484,0
-47.363,37.109,37.109,-20.02,-20.996,0
16.602,39.062,35.645,18.066,-5.859,0
-40.527,31.738,41.016,-17.578,61.523,0
-41.992,29.297,35.156,-4.395,47.852,0
80.566,28.32,32.715,41.992,36.133,0
-1.465,28.32,36.621,12.695,60.059,0
-46.875,31.25,38.086,-16.113,21.484,0
141.602,29.785,33.691,53.711,-7.324,0
80.078,27.832,35.645,37.109,19.531,0
-62.988,30.273,35.645,-20.02,13.672,0
23.438,33.203,36.133,10.254,-23.926,0
114.746,28.809,30.273,49.316,41.016,0
22.461,32.715,37.598,7.812,18.066,0
-65.918,36.133,33.691,-14.16,-12.695,0
-66.895,33.203,33.203,-21.973,19.043,0
129.883,35.645,35.156,52.734,45.41,0
-65.918,38.574,38.574,-10.742,32.715,0
-38.086,36.621,38.574,11.23,62.5,0
101.074,29.785,39.062,40.039,21.484,0
-55.176,29.297,34.668,-15.137,56.152,0
141.113,39.062,31.25,62.988,-37.598,0
103.027,39.551,34.668,58.594,4.395,0
-62.012,28.32,34.668,-6.836,5.859,0
2.441,24.414,36.133,4.395,-14.16,0
91.797,21.973,38.086,57.129,10.742,0
128.418,25.879,39.062,56.152,-0.977,0
-30.762,30.273,31.738,-4.395,40.039,0
121.582,28.32,36.133,51.27,18.066,0
18.555,35.156,36.133,6.348,16.113,0
109.375,34.668,33.691,54.688,-11.23,0
-29.297,31.738,31.25,7.324,10.742,0
-56.152,34.18,32.715,-5.371,-63.965,0
-48.828,30.762,36.133,-4.883,-6.836,0
151.367,28.809,33.203,69.336,1.953,0
127.93,39.062,34.668,57.129,-43.945,0
-37.598,37.598,36.621,-0.977,11.23,0
92.285,37.598,33.691,45.41,16.113,0
-53.223,41.016,35.156,-9.277,17.578,0
88.379,36.621,35.156,42.969,11.23,0
0.977,36.133,39.551,15.625,42.48,0
-2.93,34.18,34.668,15.137,7.324,0
-60.547,33.203,39.062,17.09,9.277,0
-69.336,31.738,31.738,2.441,46.387,0
-60.059,29.785,36.133,-2.93,54.199,0
-59.082,30.273,37.109,-1.465,-25.391,0
101.074,28.32,28.809,44.434,-20.508,0
-35.156,27.344,34.668,2.93,100.098,0
-23.926,29.297,36.621,21.484,31.25,0
71.289,32.227,37.598,49.805,18.555,0
-54.688,31.25,38.086,-5.859,15.137,0
-41.992,33.203,35.156,-7.812,53.223,0
143.066,33.691,35.645,73.242,59.57,0
119.629,33.691,33.691,50.293,17.09,0
52.246,31.738,37.109,43.945,41.992,0
-11.23,28.32,32.715,2.93,29.785,0
127.441,37.109,34.668,61.523,51.27,0
-64.453,36.621,34.668,-22.461,33.203,0
-27.344,34.668,37.109,7.812,12.695,0
-55.664,36.133,35.645,4.883,-63.477,0
86.426,33.203,38.086,61.035,57.617,0
-62.5,36.133,35.645,-3.906,66.895,0
119.629,32.715,29.785,68.359,59.082,0
-3.906,28.809,36.621,20.02,55.664,0
-61.035,29.297,37.598,-3.418,-1.465,0
50.781,29.297,38.086,37.598,8.301,0
-43.945,34.668,35.156,-1.953,51.758,0
13.184,33.691,40.527,26.855,-13.184,0
4.883,31.25,39.062,24.902,-17.09,0
